"sample_name","subclass","rmax","x","y"
860,"L6 IT",0.299934150424975,310.444111,1156.91043
861,"L5 PT",0.273135882487172,320.570209,1168.4768236
888,"L2/3 IT",0.397219992001212,114.800268,1038.9839653
889,"Lamp5",0.19748593574,119.992505,1042.3701339
890,"Macrophage",0.274164849443459,178.297838,1077.8596373
891,"Endo",0.289831718649115,200.207932,1089.9129642
892,"L5 IT",0.177308152226595,224.139543,1103.3446947
893,"L2/3 IT",0.356467558706659,227.128583,1110.8171342
894,"L6 PT",0.165474587734437,243.793656,1116.7290938
895,"L2/3 IT",0.382058077174956,255.21509,1122.6477919
896,"L5 IT",0.174800404936846,285.071861,1145.4717338
918,"Lamp5",0.293510487062219,94.355186,1024.3023601
919,"L6 IT",0.272857751294433,113.34405,1033.5285045
920,"L2/3 IT",0.479823136117474,126.673344,1037.5157654
921,"Pvalb",0.542020986067174,124.626358,1045.3030523
922,"L2/3 IT",0.464859002511897,176.659278,1069.5629869
923,"Lamp5",0.35935363321043,250.925462,1111.37494
924,"L2/3 IT",0.385653659074771,266.837329,1122.0933916
925,"Peri",0.305988306258912,314.008546,1149.1789818
926,"L2/3 IT",0.419486535400231,336.816266,1164.4862989
927,"Lamp5",0.1879530823,418.881353,1211.3663043
928,"Lamp5",0.500852023281413,440.983255,1226.0991755
950,"L5 PT",0.254271380217322,63.266928,996.1210241
951,"L2/3 IT",0.387325871126596,111.932027,1028.9661644
952,"L2/3 IT",0.351396922654507,124.371163,1030.949951
954,"L5 IT",0.274021815501588,186.427691,1066.2486444
955,"L6 PT",0.168918876582076,199.660113,1081.8417407
956,"L2/3 IT",0.245481573922184,215.783478,1087.40585
957,"L6 IT",0.212342696062796,240.125047,1102.3232394
958,"L2/3 IT",0.261341478074205,260.787955,1114.716016
959,"L2/3 IT",0.517510869860475,268.541902,1114.2777162
960,"Sst",0.296594023661173,296.201895,1135.6114735
961,"Sst",0.21633271056574,303.69533,1140.6608955
962,"Oligo",0.264231482377217,351.055798,1164.6066788
984,"Lamp5",0.333159159979919,52.454971,984.8526573
985,"L2/3 IT",0.260108244666322,60.303209,990.2401879
986,"L5 NP",0.316928718199297,75.964392,999.1077528
987,"L2/3 IT",0.416596811232165,78.663475,1005.1200317
988,"Lamp5",0.515239060532297,98.548027,1010.1974874
989,"L6 IT",0.410988643213281,141.150976,1033.3102258
990,"L2/3 IT",0.526605531575559,157.515924,1049.0839551
991,"L2/3 IT",0.299667595654098,163.36628,1043.909562
992,"Endo",0.303606426497093,170.294971,1057.9265696
993,"Endo",0.381286524036296,183.311655,1059.3099246
994,"L2/3 IT",0.406947856744064,200.168594,1068.1120903
995,"L5 IT",0.308770875995255,220.918922,1078.9334466
996,"L2/3 IT",0.234839471829108,228.142987,1083.5248012
997,"L5 NP",0.353628394891219,243.014502,1094.1898901
998,"L5 NP",0.160946358731676,255.260947,1106.6968516
999,"L2/3 IT",0.176107490695527,266.302398,1108.3273745
1000,"L5 NP",0.16567381839219,280.736467,1116.2623376
1001,"L5 NP",0.307898026948052,307.891035,1136.5789018
1002,"L2/3 IT",0.340878425565622,337.336508,1154.253756
1031,"L5 IT",0.520266481133437,81.04862,993.5425703
1033,"L2/3 IT",0.378568412256108,153.321835,1038.3209218
1034,"L4",0.234963977982293,182.706107,1052.158782
1035,"L2/3 IT",0.476794493869631,210.776161,1073.1421266
1036,"L2/3 IT",0.51810444242467,239.159157,1082.9529929
1037,"Pvalb",0.468988612214832,257.217517,1096.4809238
1038,"L2/3 IT",0.354230928897365,286.847153,1115.3806605
1039,"L2/3 IT",0.437997859914513,295.496428,1120.5932232
1040,"Lamp5",0.19995431706,383.251351,1166.8375322
1058,"L2/3 IT",0.413711638190726,54.612038,973.1496808
1059,"L5 NP",0.178211842444345,65.403608,978.2921443
1060,"L4",0.25013697901461,69.515151,983.9380639
1061,"L5 IT",0.240835411048275,80.27337,985.1645404
1062,"Lamp5",0.19759860804,87.372294,989.0477925
1063,"L5 IT",0.313623984033401,105.034953,997.5955674
1064,"Pvalb",0.252153918862595,158.231337,1032.5856253
1065,"Lamp5",0.18114328,189.222949,1045.7511239
