"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"5539",0.0135290624999663,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.3941858137139,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"284",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.88745163726968,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2690",-7,-7,-7,-7,4.31334683134964,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4562",-7,-7,-7,-7,-7,-7,-7,-2.81548345234959,-5.86626383531769,-7,-7,-3.28080129432249,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.501494427
"5076",-0.96384139322279,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-4.02046883085859,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"575",-5.99270964190846,-7,-5.88289140148825,-7,-7,-7,2.38663611734402,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2543",-7,-7,-7,-7,-7,-7,-7,1.12050209336998,-4.5780442144407,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2068",-7,-7,-7,-7,-5.97986324844965,-7,-7,-1.07603968005799,-7,-7,-7,-7,-7,-7,-3.4044459018563,-7,-7,-7,-7,-7,-7,-7
"415",-7,-7,-7,-7,-7,-5.97707027143906,-7,-0.275245444814304,-4.81387735702675,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3908",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.28182707871696,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"978",-7,-7,-7,-7,5.31174632102578,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3853",-7,-7,-7,-7,-7,-3.0420670521813,-7,-7,-3.91994209623049,-7,-7,-3.93000584940058,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1772",-7,-7,-5.71276896537671,-7,-7,-7,-7,1.36326530584862,-7,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"4475",-2.57958285850718,-5.31461863,-7,-7,-7,-7,-7,-7,-5.0000000345,-7,-7,-5.371152840557,-7,-5.95957602066309,-7,-7,-7,-7,-7,-7,-7,-7
"5694",-7,-7,-5.74556012300367,-7,-7,-7,-7,-7,-5.95898306805995,-7,-7,1.0284470462344,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5779",-5.96804457332068,-7,-7,-7,-7,-7,-7,-3.990731407,-0.502579354634139,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5883",-1.61324752045147,-7,-5.34,-5.99270964190846,-7,-5.32730255791868,-7,-7,-7,-5.97513647747351,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2242",-7,-7,-5.91000039836254,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3.26008109501031,-7,-7,-7,-7,-7,-7,-7,-7
"515",-0.6337333752883,-5.99270964190846,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.27414368525737,-7,-5.0000000147,-7,-7,-7,-7,-7,-7,-7,-7
"5230",-4.46212909461891,-7,-7,-7,-7,-7,-7,-7,-5.97027281669395,-7,-7,-0.0699545868223996,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1923",1.3993758282225,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.0006872582,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1209",-7,-7,-7,-7,-7,-5.97951607378479,-7,-5.23299422971433,-4.61322488943612,-7,-7,-1.8362105962,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1948",-7,-7,-7,-2.2564454958548,-7,-7,-7,-5.22088818374605,-5.95367341827329,-7,-7,-7,-7,-3.95989938676309,-7,-7,-7,-7,-7,-7,-7,-7
"5693",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2.3953184444531,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"3268",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.52827014643261,-7,-7,-7,-7,-7,-7,-7,-7
"3535",-7,-5.97986324844965,-7,-7,-7,-5.95224797129568,-7,-5.34935250299138,-5.06107357939607,-7,-7,-5,-7,-5.0000000001,-5,-7,-7,-7,-7,-7,-7,-7
"2853",-7,-5.87750062268087,-7,-7,-7,-7,-7,-0.912613981512019,-5.0000000034,-7,-7,-7,-7,-5.321257056,-7,-7,-7,-7,-7,-7,-7,-7
"2648",-7,-5.96324090605104,-5.5724118946536,-7,-7,-7,-7,-5.97915065563675,-7,-7,-7,-0.341833193830183,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3909",-7,3.46163198339476,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3118",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.19028487558159,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2611",-7,-7,-7,-7,-7,-7,-7,-7,4.24300160772492,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"334",-4.20393259053336,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1.18293397169807,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3290",-7,-1.8295980913058,-7,-7,-7,-7,-5.15893904981881,-7,-7,-7,-7,-5.0025255647,-5.92404403763798,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2036",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.77674539134414,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1088",-7,-7,-7,-7,3.33283130159202,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5389",-5.437844414,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0.787833478368039,-7,-5.01,-7,-7,-7,-7,-7,-7,-7,-7
"5092",-1.5123555432,-7,-7,-7,-7,-7,-7,-7,-3.83164997494363,-7,-7,-5.28517856179181,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4611",-7,-7,-7,-7,-5.93372918376186,-7,-7,-0.475343387450079,-5.0000000854,-7,-7,-7,-7,-7,-5.85270086137732,-7,-7,-7,-7,-7,-7,-7
"2990",-7,-7,-5.95337741875951,-7,-7,-7,-7,-7,-5.97718214667421,-7,-7,-1.81146389624715,-7,-4.58744453969395,-7,-7,-7,-7,-7,-7,-7,-7
"3533",1.63749762613979,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.99328662590846,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1146",-7,-7,-7,-7,-7,-7,-7,-7,-4.46425162195722,-7,-7,-0.834198919396063,-7,-7,-7,-5.50263152,-7,-7,-7,-7,-7,-7
"4644",-7,-7,-7,-7,-5.94061507654737,-7,-7,-1.49227712443846,-3.3105469716791,-7,-7,-7,-7,-7,-5.561421973919,-7,-7,-7,-7,-7,-7,-7
"3112",-2.58704957897168,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-0.217439687246517,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2561",-7,-7,-5.60457886144604,-7,-7,-5.97138762743412,-7,-7,-5.97027281669395,-7,-5,-5.30486619297499,-7,-3.18,-7,-7,-7,-7,-7,-7,-7,-7
"4613",-7,-7,-7,-1.32304472226091,-5.38996669625483,-7,-7,-5.0037986682,-5.97340960699142,-7,-7,-7,-7,-5.9736123224003,-7,-7,-7,-7,-7,-7,-7,-7
"2571",-7,-7,-7,-7,-7,-3.97434470080627,-7,-5.96681093978727,-7,-7,-7,-1.19343823716194,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5036",-3.1871143349989,-7,-7,-7,-7,-3.69246838501338,-7,-7,-7,-7,-5.95554153748213,-7,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"1434",-5.97613537393267,-7,-7,-7,-7,-7,-7,-3.30718891844134,-4.69875713564685,-7,-7,-3.4345885239,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"507",-5.305169053,-7,-5.9540576695849,-7,-7,-7,-7,-7,-7,-7,-7,-0.505704902351034,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3324",-7,-7,-7,-7,-7,0.449000709613934,-7,-7,-5.81350192447325,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"2946",-7,-7,-7,-7,2.6451627415878,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.698008042,-7,-7,-7
"2243",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2.77158236184046,-7,-5.95503309042475,-7,-7,-7,-7,-7,-7,-7,-7
"1819",-7,-7,-7,-7,-5.93839485177706,-7,-7,0.447861816487554,-5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"97",-7,-7,-7,-5,-7,-7,-7,-5.97027281669395,-5.94975988602235,-7,-7,-7,-7,-0.190719088266833,-7,-7,-7,-7,-7,-7,-7,-7
"991",-7,-7,-7,-7,-7,-5.479035137,-7,-7,-5.95957602066309,-7,-7,0.981651716286001,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5690",-7,-5.99270964190846,-7,-7,-4.56868082232255,-7,-7,-7,-7,-7,-7,-1.68017860516211,-5.087578253,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3007",-7,-5,-7,-4.32769318488399,-5,-5.0000007701,-7,-4.43502139168841,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2992",-7,-7,-7,-7,-7,-4.58161172290484,-7,-1.53511368125038,-5.96681093978727,-7,-7,-7,-7,-5.55309529419552,-7,-7,-7,-7,-7,-7,-7,-7
"1569",-5.0211747255,-5.95251363649552,-7,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-3.96172062709282,-5.40161153787383,-5.27,-7,-7,-7,-7,-7,-7,-7
"2141",-7,-7,-7,-2.34535465027183,-5.92750325608707,-7,-7,-7,-7,-7,-7,-5.0049063537,-7,-5.96324090605104,-5.474511782,-7,-7,-7,-7,-7,-7,-7
"2902",-7,-7,-7,-7,2.17954995361276,-7,-7,-7,-7,-7,-5.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2019",-5.1978333666621,-7,-7,-7,-7,-7,-7,-7,-5.96543528911784,-7,-7,-1.76173295039483,-7,-5.97986324844965,-7,-7,-7,-5.337666528,-7,-7,-7,-7
"5323",-7,-7,-7,-7,-7,-7,-7,-5.655033022,-2.21128654599321,-7,-7,-7,-7,-5.02,-4.53574775132271,-7,-7,-7,-7,-7,-7,-7
"4614",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.60089582860614,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"650",-7,-7,-7,-7,4.03804706504163,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"928",-7,-7,-5.86558829959429,-7,-7,-7,-7,-7,-7,-7,2.98478849324155,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"457",-7,-7,-7,-7,-7,1.96019370943909,-7,-7,-5.0000000045,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1393",-5.0092280048,-5.93458194293476,-7,-4.04259823259696,-7,-7,-7,-7,-7,-7,-7,-5.51166667679489,-7,-4.54324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3859",-7,-7,-7,-7,2.72565978883812,-7,-7,-7,-7,-7,-7,-7,-5.660329942,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1184",-7,4.88451720394381,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2862",-7,-7,-7,-7,-7,-7,-7,-7,-5.79694493564177,-7,-7,-7,-7,2.77293763613848,-7,-7,-7,-7,-7,-7,-7,-7
"610",-7,-7,-7,-7,-7,-5.95752449857791,-7,-7,-7,-7,-7,2.5571093300176,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2636",-7,-7,-7,-7,-7,-7,-7,2.95922602222115,-5.94857167399121,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1119",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.38938005921658,-7,-7,-7,-7,-7,-7,-7,-7
"4510",1.76088174014663,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.0629056958,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2080",-7,-5.99019831673824,-7,-7,-5.9449320815812,-0.0870532792920452,-7,-7,-7,-7,-7,-5.0000453607,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3539",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0.807135481590022,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-5.394383827,-7
"2427",-7,-5.476198895,-7,-7,0.543088267036044,-7,-7,-7,-7,-7,-5.42749567936054,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3136",-7,-7,-7,-7,-7,-7,-7,-7,-5.96006818702623,-7,-7,2.70318150032119,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"340",-7,-5.89626383723654,-7,-7,-7,-7,-7,-7,-5.96681093978727,-7,-7,0.690344171836042,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2837",-7,-5.94841603489656,-7,-7,-7,-7,-7,-7,-7,-7,-7,2.11567443418476,-7,-5.794745243,-7,-7,-7,-7,-7,-7,-7,-7
"3040",-5.44746937755024,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2.07018464970396,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"568",-7,-7,-7,-7,-5.91106108650126,-7,-7,-7,3.08804762391855,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"550",-7,-7,-7,-7,-7,-7,-7,-7,-4.94019390108198,-7,-7,0.536229611455246,-7,-5.632575832,-7,-7,-7,-7,-7,-7,-7,-7
"1915",-7,-7,-5.70460614864121,-7,-7,-7,-7,-5.95611738154388,-7,-7,-7,-0.726121087905531,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"3875",-5,-7,-7,-7,-7,-4.63252357880095,-7,-3.49164915609372,-5.79854663892352,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3303",-7,-7,-7,-5,-7,-7,-7,-0.0543498744149162,-5.96982229008856,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"4436",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.07514836846724,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3816",-7,-5.21264512623354,-5.96681093978727,-7,-5.96969697,-7,-7,-7,-7,-7,-0.405137909815174,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"424",-7,-7,-7,-7,-7,-7,-5.96969697,-2.21707597820853,-5.2855684421,-7,-7,-7,-7,-5.97027281669395,-5.96957638261726,-7,-7,-7,-7,-7,-7,-7
"1615",-2.14522324008333,-7,-7,-7,-7,-7,-7,-7,-5.9736123224003,-7,-5.91430398260075,-3.35825753905967,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2908",-7,-7,-7,-7,-7,-7,-7,-7,-5.93118855485275,-7,-7,3.68709564353702,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4137",-7,-5.93255730363719,-7,-7,-7,-7,-7,3.37534330010521,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5850",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.99270964190846,3.18855153256369,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4847",-5.89794632620204,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3.7125219023546,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3613",-7,-7,-7,-7,-7,-7,-7,2.50662737492368,-7,-7,-7,-7,-7,-5.97027281669395,-7,-7,-7,-7,-7,-7,-7,-7
"2430",-5.537425161,-7,-7,-7,-7,-7,-7,-7,1.57680359890517,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3565",-1.72483825809066,-7,-7,-7,-5.97418422438383,-7,-7,-7,-7,-7,-7,-4.34990340432196,-5.566914537,-7,-7,-7,-7,-7,-7,-7,-7,-7
"707",-5.96681093978727,-5.403017807,-7,-7,-5.91643258877524,-7,-7,-7,-7,-7,-7,0.328099479817429,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3132",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.99270964190846,2.37105715188652,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2303",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.1942816665916,-7,-7,-7,-7,-7,-7,-7,-7
"5113",-7,-7,-7,-5.467588143,-7,-7,-7,-0.947306300476408,-5.95022815352548,-7,-7,-5.0308264879,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3834",-7,-7,-7,-7,-7,-7,-7,-2.79606293609788,-2.35110721391912,-7,-7,-7,-7,-5.51,-7,-7,-7,-7,-7,-7,-7,-7
"3378",-7,-7,-7,-7,-7,-7,-7,1.14397522734056,-4.96621393182293,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3917",0.477669112186849,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.30548210019845,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4661",-5.43831475233712,-5.99270964190846,-7,-7,-5.92073653211429,-4.06446029027722,-7,-7,-7,-7,-7,-5.59,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"4323",1.7319187583047,-5.99270964190846,-7,-7,-7,-5.95010957842614,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4543",-7,-7,-7,-7,-5.96086119852158,-7,-7,-5.54,-7,-7,-7,-0.470959560855929,-5.645346485,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2112",-7,-7,-7,-7,-7,-7,-7,2.88258444841494,-7,-7,-7,-7,-7,-5.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7
"4693",-7,-7,-7,-7,-7,-7,-7,-7,3.82746057161617,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3964",-5.787212881,-7,-7,-7,-7,-7,-7,-7,2.60960968637483,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1157",-7,-7,-7,1.46172254393006,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-5.365480824,-7
"1292",-7,-7,-7,-7,4.27866937504594,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2034",0.773008875111438,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.99270964190846,-7,-7,-7,-7,-7,-7,-7,-7
"1113",-7,-7,-7,-7,-7,-7,-7,-1.77936293678583,-3.57562231213267,-5.96969697,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3770",-7,-7,-7,-7,1.89979072927845,-7,-7,-7,-7,-7,-5.820790836,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3992",-7,-7,-7,1.29011085829682,-7,-7,-7,-7,-5.96150091321739,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3696",-7,-7,-7,-7,-5.94892984117496,-7,-5.633994006,-2.30073628456385,-5.0293764293,-7,-7,-7,-7,-5.29579519843499,-7,-7,-7,-7,-7,-7,-7,-7
"4596",-7,-7,-7,-7,-3.22109283915484,-7,-7,-7,-7,-7,0.497889096064105,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"191",-4.11772283788655,-3.43488503869006,-7,-7,-7,-7,-7,-7,-5.0338944451,-7,-7,-5.96681093978727,-5.93758657322895,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1916",-7,-7,-7,-7,-7,-7,-7,-7,2.63658529595286,-7,-7,-7,-7,-7,-5.9736123224003,-7,-7,-7,-7,-7,-7,-7
"441",-7,-7,-4.7727453583012,-7,-7,-7,-7,-7,-5.99270964190846,-7,-7,0.695482744205498,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3701",-7,-7,-7,-7,3.22859100992381,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3911",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3.3396307674186,-5.94975811924619,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5380",-7,-7,-7,-7,-7,-5.97110221408175,-7,-5.96324090605104,-4.10094663621426,-7,-7,-1.54414387733719,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5480",-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-5.90130859221073,2.466854590524,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1544",-7,-7,-7,-7,-7,-7,-7,-3.43,-5,-7,-7,-7,-7,-5.97027281669395,-2.84876378061554,-7,-7,-7,-7,-7,-7,-7
"1122",-1.22665760962498,-7,-7,-7,-7,-5.15276149869129,-7,-5.77640119246545,-7,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3272",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.00556108052602,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4589",-7,-7,-7,-7,-7,-7,-7,-5.96324090605104,1.50339035302921,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.13096615
"2051",-7,-7,-7,-7,-7,-7,-7,-1.99685296328322,-5.96681093978727,-7,-7,-3.45767991538224,-7,-7,-7,-5,-7,-7,-7,-7,-7,-7
"943",1.90090011115535,-7,-7,-7,-7,-7,-7,-7,-5.95818637649914,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"4008",-3.97362592063989,-7,-7,-3.9234901031709,-7,-7,-7,-7,-5.42419989442545,-7,-5.01,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"2708",-5.03299197135616,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.99270964190846,1.22012179185294,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"764",-3.6207119691,-7,-7,-7,-7,-4.95719072825843,-7,-7,-5.06352168641075,-7,-7,-5,-7,-5.39166838633867,-7,-7,-7,-7,-7,-7,-7,-7
"1339",-7,-7,-7,-7,-7,-5.96403851610337,-7,0.221932497979347,-5.74057896318472,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"4153",-7,-7,-7,-2.27255931351632,-7,-7,-7,-3.69534101136942,-5,-7,-7,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3038",-5.608477196,-7,-5.9330639805668,-7,-7,-7,-7,-7,-7,-7,-7,1.51427241600979,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2889",-7,-7,-5.89224852574739,-7,-7,-7,-7,-7,-7,-7,2.68830020863689,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3945",-7,-7,-7,-7,-5.91985531300235,-5,-7,-5.52225219009954,-7,-7,-7,-7,-7,-7,0.138006565130618,-7,-7,-7,-7,-7,-7,-7
"4096",-7,-7,-7,-7,-7,-7,-7,-7,0.358734748538976,-7,-7,-3.49,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3155",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2.18145468824531,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.544279743
"1147",-7,-5.95290577940732,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0.784640673129634,-7,-7,-7,-7,-7,-7,-7,-5.096353465
"3339",-5.512026446,-7,-7,-7,-7,-5.91081853063786,-7,-7,-7,-7,-7,1.28727682855553,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1567",-7,-7,-7,-7,-7,-7,-7,-2.0667991216651,-5.96671947683507,-7,-7,-7,-7,-4.18681093978727,-7,-7,-7,-7,-7,-7,-7,-5.014363013
"2534",-7,-7,-7,-7,4.37492210868414,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4982",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.21898629934365,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3746",-7,-7,-7,-7,-7,-2.63112890769569,-7,-7,-0.631725571342863,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5689",2.4585359894906,-7,-7,-7,-5.99270964190846,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"302",-7,-7,-7,-7,-7,-7,-7,0.936855710149229,-5.93320627547402,-7,-7,-7,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"2316",-7,-7,-7,-7,-7,-7,-3.97117356263183,-4.47957602066309,-3.55179550199027,-7,-7,-5.31737208084488,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5184",-2.10472924686694,-7,-5.97193750084389,-7,-7,-5.99270964190846,-7,-7,-7,-7,-7,-3.1462326243,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3382",-7,-7,-7,-7,-7,-7,-7,3.65839597547951,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"150",-3.26525315357364,-7,-7,-7,-7,-4.22772280318597,-7,-7,-5.0941358807,-7,-7,-5.29763801888167,-7,-7,-5.97027281669395,-7,-7,-7,-7,-7,-7,-7
"1489",-7,-7,-7,-7,-7,-7,-7,-0.682480714589276,-5.94212278299517,-7,-7,-7,-5,-5.000000005,-7,-7,-7,-7,-7,-7,-7,-7
"2148",-7,-7,-7,-7,-7,-7,-7,-5.96681093978727,-7,-7,-7,-7,-7,2.69927007326429,-7,-7,-7,-7,-7,-7,-7,-7
"1494",-5.96655493203945,-7,-7,-7,-7,-7,-5,-5.97027281669395,-3.37185383410488,-7,-7,-7,-7,-5,-5.72136369084699,-7,-7,-7,-7,-7,-7,-7
"4882",-7,-7,-7,-7,-5.0018787155,-7,-7,-7,-7,-7,2.2163352765172,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1402",-7,-7,-7,0.983129932452967,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7
"3280",-7,-5.93958473482413,-7,-7,-7,-7,-7,-7,2.89556550619162,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3941",-2.51511802833503,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1.80150085349249,-7,-5.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7
"64",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.17517909494666,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1593",-7,-7,-7,-7,-7,-7,-7,2.39165877739169,-7,-7,-7,-7,-7,-5.0000000081,-7,-7,-7,-7,-7,-7,-7,-7
