"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"185",0,0,0,0,0,0,0,0.188335640227446,0.186880255354697,0,0,0,0,0,0.483113108337081,0,0,0,0,0,0,0
"186",0.1785549839625,0,0,0,0,0.214290163818166,0,0,0,0,0,0.155258463407306,0.157002931274733,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0.24398643469128,0,0,0,0,0,0,0.62358457047491,0,0,0,0,0,0,0
"188",0,0,0,0,0.888220687124199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",0,0,0,0,0,0,0,0,0,0,0.739391458951137,0,0,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,0,0,0.854981518339302,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0,0.135884694597328,0,0,0,0,0,0.672324774841212,0,0,0,0,0,0,0,0
"192",0.868434323280725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",0.76545925127287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,0.497260137858018,0,0,0,0,0,0.228199095842502,0,0,0,0,0,0,0
"195",0,0,0,0,0,0,0,0,0,0,0.733424329396715,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,0,0.475145278698184,0,0.221412817047587,0,0.219170783718655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,0,0,0,0,0,0,0.700670615740189,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,0,0,0,0,0,0,0,0.858552374000229,0,0,0,0,0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0,0.786324118480774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0.916726402843123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,0,0,0,0,0.238929760220801,0,0,0.188335640227446,0,0,0,0,0,0.1854320022375,0,0,0,0,0,0.192974469436069,0
"202",0,0,0,0,0,0,0,0,0.546351589024674,0,0,0,0,0,0,0.147103437665008,0,0,0,0,0,0
"203",0.377043058018548,0,0,0,0,0,0,0,0,0,0,0.188335640227446,0.169615477186657,0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0.822085691365145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,0,0.562650475415053,0,0,0,0,0,0.240099662243465,0,0,0,0,0,0,0
"207",0,0,0,0,0.212298053112159,0.20721733755,0,0,0.188335640227446,0,0,0,0,0,0.219302482237569,0,0,0,0,0,0,0
"208",0,0,0,0,0,0.588099298909119,0,0,0,0,0,0,0,0.154686464834451,0,0,0,0,0,0,0,0
"209",0.594184178553749,0,0,0,0,0,0.24305258953964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0.364034660040332,0,0,0,0,0,0.209159167986982,0,0,0,0,0.175257134807601,0,0,0,0,0,0,0,0,0,0
"211",0.76113846472736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,0,0,0,0.719439129412217,0,0,0,0,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0,0,0,0,0,0.538281816921695,0,0,0,0,0,0,0.189344431388969,0,0,0
"214",0,0,0,0,0,0,0,0.351285525658571,0,0,0,0,0,0.212413250480715,0.24398643469128,0,0,0,0,0,0,0
"215",0,0,0,0,0,0,0,0,0,0,0,0.807980968700706,0,0,0,0,0,0,0,0,0,0
"216",0.155802600881444,0,0,0,0,0,0,0,0,0,0,0.56208297906935,0,0,0,0,0,0,0,0,0,0
"217",0.135884694597328,0,0,0,0,0,0,0,0,0,0,0.594719511061693,0,0,0,0,0,0,0,0,0,0
"218",0,0,0,0,0,0.623062194676858,0,0,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0,0
"219",0,0,0,0,0,0,0,0,0,0,0,0,0,0.86786451079942,0,0,0,0,0,0,0,0
"220",0.168286479725,0,0,0,0,0,0,0,0,0,0,0.404997840922644,0,0,0,0,0,0,0.157537999294364,0,0,0
"221",0,0,0,0,0,0,0,0.781260156069276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",0.1521156138,0,0,0,0.144277416449459,0,0,0,0.222944119885785,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,0,0,0,0,0,0.813159070101351,0,0,0,0,0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0,0,0,0,0,0.784351848842082,0,0,0,0,0,0,0,0,0,0
"225",0.384590078929549,0,0,0,0,0.377261190814946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",0.579171339591233,0,0,0,0,0,0,0,0,0,0,0,0.153415088245606,0,0,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,0,0.223222354815332,0,0,0,0.347010927668969,0,0,0.218967178581548,0,0,0,0,0,0,0
"230",0,0,0,0,0,0.584036658302106,0,0,0,0,0,0,0,0,0,0,0,0,0.137059148664827,0,0,0
"231",0,0,0,0,0,0,0,0,0,0,0.7544862052051,0,0,0,0,0,0,0,0,0,0,0
"232",0,0,0,0,0,0,0,0,0,0,0,0,0,0.842788375001427,0,0,0,0,0,0,0,0
"233",0,0,0,0,0,0,0,0.802193418544089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",0,0.173845719215558,0,0,0.646138168083104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0,0,0,0,0.744032847565928,0,0,0,0,0,0,0,0,0,0
"236",0,0,0,0,0,0.811800377362518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",0.637458482325764,0,0,0,0,0,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0,0,0,0
"238",0,0,0.19957202267568,0,0,0,0,0,0,0,0,0.549945818259323,0,0,0,0,0,0,0,0,0,0
"240",0,0,0,0,0,0,0,0,0,0,0,0.781036989078168,0,0,0,0,0,0,0,0,0,0
"242",0,0,0,0,0,0,0,0.799532894017506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",0,0,0,0,0.881370280633342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",0.236518630023034,0,0,0,0,0,0,0,0.174222871291629,0,0,0.338259489641315,0,0,0,0,0,0,0,0,0,0
"245",0,0,0,0,0,0,0,0,0.782606699315713,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,0.609518197985123,0,0,0,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0
"247",0,0,0,0,0,0,0,0,0.52830169058538,0,0,0,0,0,0.228048598000384,0,0,0,0,0,0,0
"248",0,0,0,0,0.165067126822135,0,0,0,0,0,0,0.546708978478726,0,0,0,0,0,0,0,0,0,0
"249",0,0,0.134162551288297,0,0,0,0,0.224691128531374,0.2281995747375,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0
"250",0.699263222097946,0,0,0,0,0,0,0,0,0,0,0,0.156703771650915,0,0,0,0,0,0,0,0,0
"253",0,0,0.788208673135669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
