"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"5541",411.21739,1016.658512,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.166624396197806,"Macrophage","Glia"
"5543",642.66371,168.4206246,"query.iter3_cl3","cl103_e53_NA_L23_IT",0.314265546617935,"L2/3 IT","Ex"
"5544",1129.38349,612.4087834,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"5545",487.77756,1016.1900436,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"5546",1229.05553,74.5885275,"query.iter3_cl9","cl189_e26_C1ql2_L5_PT",0.5,"L5 PT","Ex"
"5548",542.50915,301.6192761,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.301945663902704,"Endo","Endo"
"5549",728.69805,310.0674389,"query.iter3_cl5","cl2_e381_Rgs2_L6_IT",0.313640344467062,"L6 IT","Ex"
"5551",669.2051,243.6059274,"query.iter3_cl2","cl17_e147_Gng12_L6_CT",0.068903712720377,"L6 PT","Ex"
"5553",697.74856,750.3643072,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.309752150585928,"Macrophage","Glia"
"5557",408.4082,954.561783,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.314884514498043,"L2/3 IT","Ex"
"5563",1114.93205,155.8486727,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"5565",472.2645,256.2446999,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.0621050212283695,"Endo","Endo"
"5568",449.6176,289.7280933,"query.iter2_cl3","cl79_i65_Tnni3k_Sst",0.0703904395052166,"Sst","Inh"
"5571",368.28022,298.9781246,"query.iter3_cl2","cl32_n118_Opalin_Oligo",0.0703904395052166,"Oligo","Glia"
"5573",86.10424,896.2615854,"query.iter3_cl0","cl181_e28_Nfkbid_L23_IT",0.168362948239218,"L2/3 IT","Ex"
"5574",428.83107,143.2263579,"query.iter3_cl5","cl162_e33_Gpr52_L6_IT",0.5,"L6 IT","Ex"
"5575",219.21361,336.5150366,"query.iter2_cl0","cl241_i20_Fv1_Pvalb",0.5,"Pvalb","Inh"
"5576",444.4577,315.9926407,"query.iter2_cl0","cl22_i134_Esrrg_Pvalb",0.5,"Pvalb","Inh"
"5585",1276.30962,558.9343921,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.167496909335099,"L5 PT","Ex"
"5587",826.45458,91.3966841,"query.iter3_cl1","cl156_e35_Gpr139_L6_CT",0.5,"L6 PT","Ex"
"5594",448.78962,120.6445663,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"5602",759.65926,910.0956049,"query.iter3_cl6","cl160_i34_NA_Pvalb",0.00238533677697704,"Pvalb","Inh"
"5605",852.21489,95.9113584,"query.iter3_cl5","cl76_e66_Pou2f2_L6_IT",0.316705027244092,"L6 IT","Ex"
"5608",1255.37502,711.8068349,"query.iter3_cl4","cl211_e22_Ascl5_L23_IT",0.5,"L2/3 IT","Ex"
"5611",368.50114,808.6995503,"query.iter3_cl0","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"5615",1273.55594,899.9298244,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.314265546617935,"L2/3 IT","Ex"
"5617",612.5351,870.5487905,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.301945663902704,"L2/3 IT","Ex"
"5619",142.23211,440.0396059,"query.iter3_cl7","cl69_e70_Depdc7_L5_PT",0.313640344467062,"L5 PT","Ex"
"5622",332.36636,896.1030488,"query.iter3_cl3","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"5623",1038.82943,181.6465753,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.314265546617935,"L6 IT","Ex"
"5625",324.2214,711.5738157,"query.iter3_cl4","cl94_e57_Cyp39a1_L4",0.5,"L4","Ex"
"5627",801.79032,215.8536932,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
