"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"70366",1196.63993,295.007811,"query.iter3_cl7","cl98_n56_Cnn1_SMC",0.5,"SMC","Endo"
"70367",1204.40314,259.323597,"query.iter3_cl2","cl188_i26_Cgn_Pvalb",0.234358291223104,"Pvalb","Inh"
"70368",1219.68602,189.531513,"query.iter3_cl5","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70369",1227.32618,161.873668,"query.iter3_cl4","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"70370",1247.11295,69.022898,"query.iter3_cl7","cl13_n153_Ctla2a_Endo",0.5,"Endo","Endo"
"70371",1247.54178,61.943618,"query.iter3_cl0","cl13_n153_Ctla2a_Endo",0.224588600805145,"Endo","Endo"
"70444",1045.45747,985.182132,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.2192890130405,"Oligo","Glia"
"70445",1090.89405,774.175735,"query.iter3_cl9","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"70446",1105.31892,714.203504,"query.iter3_cl3","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70447",1104.80779,707.198848,"query.iter3_cl3","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"70450",1150.77655,503.611586,"query.iter3_cl5","cl165_n33_Kdelr3_VLMC",0.5,"VLMC","Glia"
"70451",1190.55832,348.705577,"query.iter3_cl6","cl13_n153_Ctla2a_Endo",0.5,"Endo","Endo"
