"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"1298",8589.0441086371,16585.0357158794,"query.iter3_cl0","cl228_e21_Rev1_L6_CT",0.926350430688662,"L6 PT","Ex"
"1299",19726.4051343928,6414.76148554097,"query.iter3_cl13","cl163_e33_Nxf7_L4",0.926350430688662,"L4","Ex"
"1300",15904.7648909579,3894.80926665714,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.989931624224827,"L2/3 IT","Ex"
"1301",17132.7654940104,9218.76684240948,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.798608152876762,"L5 PT","Ex"
"1302",7394.79742881656,12180.1768577439,"query.iter3_cl3","cl146_e37_Rspo1_L4",0.939332374820759,"L4","Ex"
"1305",12170.866929719,8837.71259438095,"query.iter3_cl12","cl196_e24_Zfp781_L4",0.986806161200152,"L4","Ex"
"1306",5304.2459752412,13347.8535274074,"query.iter3_cl3","cl186_e26_Zfp882_L4",0.934933159155966,"L4","Ex"
"1307",6074.21510582699,10139.1772263173,"query.iter3_cl9","cl108_e49_NA_L4",0.7807109869595,"L4","Ex"
"1308",9212.17518466059,8123.38769048513,"query.iter3_cl1","cl226_e21_TrnL1_L23_IT",0.939332374820759,"L2/3 IT","Ex"
"1309",13133.1146507963,8526.90677721492,"query.iter3_cl3","cl196_e24_Zfp781_L4",0.934933159155966,"L4","Ex"
"1310",12500.4648408387,5303.61960016934,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.979788010331546,"L2/3 IT","Ex"
"1311",10409.053110254,10314.551304993,"query.iter3_cl3","cl94_e57_Cyp39a1_L4",0.765641708776896,"L4","Ex"
"1312",13001.8529150517,8667.95184206377,"query.iter3_cl3","cl145_e37_Zfat_L4",0.939332374820759,"L4","Ex"
"1315",9726.06977768793,9769.47134841552,"query.iter3_cl3","cl144_e37_Zranb3_L4",0.983405469893637,"L4","Ex"
"1316",7715.55598061852,6682.7405967142,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.80535786345117,"L2/3 IT","Ex"
"1317",20460.6542410455,11611.6824802621,"query.iter3_cl11","cl126_e44_Traf5_L6_CT",0.918082162374123,"L6 PT","Ex"
"1318",13644.17725055,15348.6499343776,"query.iter3_cl8","cl101_e53_Zmiz1os1_L6_IT",0.765641708776896,"L6 IT","Ex"
"1319",6480.39133161621,7759.12368557297,"query.iter3_cl1","cl6_e204_Exosc4_L23_IT",0.930604130788195,"L2/3 IT","Ex"
"1320",8169.07160533417,14601.0822410814,"query.iter3_cl8","cl101_e53_Zmiz1os1_L6_IT",0.775411399194855,"L6 IT","Ex"
"1321",6214.60517340921,12851.8016448645,"query.iter3_cl12","cl145_e37_Zfat_L4",0.993963101378439,"L4","Ex"
"1322",8754.70961303071,12378.3546835761,"query.iter3_cl10","cl1008_e40_NA_L5_IT",0.756830429353618,"L5 IT","Ex"
"1323",17505.8149743577,11678.3945320667,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.918082162374123,"L6 PT","Ex"
"1324",17741.5150491314,10993.09136545,"query.iter3_cl6","cl101_e53_Zmiz1os1_L6_IT",0.792276351763248,"L6 IT","Ex"
"1325",2211.76644982909,13287.8268842555,"query.iter3_cl2","cl226_e21_TrnL1_L23_IT",0.918082162374123,"L2/3 IT","Ex"
"1326",10276.8946700638,10950.9568087014,"query.iter3_cl13","cl78_e65_NA_L5_IT",0.926350430688662,"L5 IT","Ex"
"1327",19994.2306151394,8063.12322968358,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.926350430688662,"L5 PT","Ex"
"1328",18869.1400861294,4203.40148167149,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.7807109869595,"L2/3 IT","Ex"
"1329",22855.8271882257,11793.163378902,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.934933159155966,"L5 PT","Ex"
"1330",7715.44158852636,10723.9094375445,"query.iter3_cl12","cl186_e26_Zfp882_L4",0.770396341622423,"L4","Ex"
"1331",11220.7366378892,14086.0359217506,"query.iter3_cl6","cl217_e22_Dnah14_L6_IT",0.918082162374123,"L6 IT","Ex"
"1332",18221.6281514852,5716.24078391231,"query.iter3_cl12","cl1_e421_Cst3_L4",0.957450033742165,"L4","Ex"
"1335",8978.81924239864,15192.5518296191,"query.iter3_cl6","cl191_e26_Chadl_L6_IT",0.922175654415973,"L6 IT","Ex"
"1336",22240.1308196079,10405.7418109872,"query.iter3_cl0","cl27_e121_Gadd45a_L6_CT",0.926350430688662,"L6 PT","Ex"
"1337",20705.6659995664,6387.93384589717,"query.iter3_cl13","cl78_e65_NA_L5_IT",0.985136408346973,"L5 IT","Ex"
"1338",12891.4740850959,9320.10673996475,"query.iter3_cl10","cl152_e35_Elf2_L5_IT",0.926350430688662,"L5 IT","Ex"
"1339",21616.1530348592,12594.6671756295,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.775411399194855,"L5 PT","Ex"
"1340",6007.38250707306,19955.280162014,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.7807109869595,"L6 PT","Ex"
"1341",9177.26885949878,14905.8379076438,"query.iter2_cl3","cl1007_i56_NA_Pvalb",0.986806161200152,"Pvalb","Inh"
"1343",14870.4940268757,8686.46604779286,"query.iter3_cl13","cl247_e20_Pah_L5_IT",0.918082162374123,"L5 IT","Ex"
"1344",12752.2314878167,9863.92141435966,"query.iter3_cl10","cl1008_e40_NA_L5_IT",0.7807109869595,"L5 IT","Ex"
"1345",22213.8600258524,11625.6182204858,"query.iter3_cl5","cl189_e26_C1ql2_L5_PT",0.983405469893637,"L5 PT","Ex"
"1346",10999.8195383654,16179.6714515904,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.922175654415973,"L6 PT","Ex"
"1347",15001.3410451429,3839.37194322143,"query.iter2_cl2","cl63_i73_Tac2_Vip",0.986806161200152,"Vip","Inh"
"1348",6857.03491965212,11804.409538757,"query.iter3_cl3","cl144_e37_Zranb3_L4",0.983405469893637,"L4","Ex"
"1349",14441.8137823308,9297.99934638841,"query.iter3_cl10","cl4_e253_Lgmn_L5_IT",0.926350430688662,"L5 IT","Ex"
"1350",22875.9815824094,7985.72439913247,"query.iter3_cl6","cl76_e66_Pou2f2_L6_IT",0.988407198252632,"L6 IT","Ex"
"1351",11256.5676338759,15573.6062584283,"query.iter3_cl6","cl61_e77_Mir221_L6_IT",0.7807109869595,"L6 IT","Ex"
"1353",23431.7328906981,12375.4271165321,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.939332374820759,"L5 PT","Ex"
"1354",21687.294080613,10092.8632984905,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.765641708776896,"L6 PT","Ex"
"1355",6422.63532272343,12297.9707000281,"query.iter3_cl3","cl94_e57_Cyp39a1_L4",0.998123894949563,"L4","Ex"
"1357",12500.1293525153,7832.98814285049,"query.iter3_cl9","cl186_e26_Zfp882_L4",0.7807109869595,"L4","Ex"
"1358",15207.9268454895,11987.3429592771,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.930604130788195,"L6 PT","Ex"
"1360",20055.753964155,13154.7913083886,"query.iter3_cl6","cl101_e53_Zmiz1os1_L6_IT",0.948310684664432,"L6 IT","Ex"
"1361",22967.786255609,11381.7751432931,"query.iter3_cl14","cl70_e70_Abca12_L5_NP",0.775411399194855,"L5 NP","Ex"
